_id,id,date,state_name,state_code,eligible_tax_payer,filled_by_due_date,filled_after_due_date,total_return_filled,filling_percentage
2352,2351,2022-09-01,Uttarakhand,05,156524.0,111683.0,37032.0,148715.0,0.95
2353,2352,2022-09-01,Haryana,06,484645.0,365604.0,99407.0,465011.0,0.96
2354,2353,2022-09-01,Delhi,07,762171.0,580492.0,149444.0,729936.0,0.96
2355,2354,2022-09-01,Rajasthan,08,677720.0,513261.0,144883.0,658144.0,0.97
2356,2355,2022-09-01,Uttar Pradesh,09,1397129.0,1050129.0,287868.0,1337997.0,0.96
2357,2356,2022-09-01,Bihar,10,481143.0,328154.0,106028.0,434182.0,0.9
2358,2357,2022-09-01,Sikkim,11,9386.0,6015.0,2317.0,8332.0,0.89
2359,2358,2022-09-01,Arunachal Pradesh,12,14571.0,7734.0,4329.0,12063.0,0.83
2360,2359,2022-09-01,Nagaland,13,7662.0,5004.0,2037.0,7041.0,0.92
2361,2360,2022-09-01,Manipur,14,11322.0,6266.0,3709.0,9975.0,0.88
2362,2361,2022-09-01,Mizoram,15,7434.0,4668.0,1513.0,6181.0,0.83
2363,2362,2022-09-01,Tripura,16,27081.0,19652.0,5425.0,25077.0,0.93
2364,2363,2022-09-01,Meghalaya,17,28240.0,18973.0,5803.0,24776.0,0.88
2365,2364,2022-09-01,Assam,18,182601.0,119697.0,52477.0,172174.0,0.94
2366,2365,2022-09-01,West Bengal,19,643156.0,504527.0,115517.0,620044.0,0.96
2367,2366,2022-09-01,Jharkhand,20,172673.0,128664.0,37174.0,165838.0,0.96
2368,2367,2022-09-01,Odisha,21,281667.0,202799.0,67604.0,270403.0,0.96
2369,2368,2022-09-01,Chhattisgarh,22,133809.0,90391.0,38420.0,128811.0,0.96
2370,2369,2022-09-01,Madhya Pradesh,23,426405.0,319714.0,98220.0,417934.0,0.98
2371,2370,2022-09-01,Gujarat,24,1019860.0,870461.0,135318.0,1005779.0,0.99
2372,2371,2022-09-01,Daman And Diu,25,,,,0.0,
2373,2372,2022-09-01,Dadra And Nagar Haveli,26,14756.0,11120.0,3080.0,14200.0,0.96
2374,2373,2022-09-01,Maharashtra,27,1500292.0,1103472.0,348975.0,1452447.0,0.97
2375,2374,2022-09-01,Karnataka,29,858143.0,635617.0,181842.0,817459.0,0.95
2376,2375,2022-09-01,Goa,30,37238.0,24354.0,9543.0,33897.0,0.91
2377,2376,2022-09-01,Lakshadweep,31,221.0,157.0,62.0,219.0,0.99
2378,2377,2022-09-01,Kerala,32,343140.0,246257.0,81356.0,327613.0,0.95
2379,2378,2022-09-01,Tamil Nadu,33,1012178.0,787204.0,188296.0,975500.0,0.96
2380,2379,2022-09-01,Puducherry,34,20712.0,14847.0,4953.0,19800.0,0.96
2381,2380,2022-09-01,Andaman And Nicobar Islands,35,4306.0,2755.0,1418.0,4173.0,0.97
2382,2381,2022-09-01,Telangana,36,424236.0,282882.0,99141.0,382023.0,0.9
2383,2382,2022-09-01,Andhra Pradesh,37,306096.0,224314.0,68906.0,293220.0,0.96
2384,2383,2022-09-01,Ladakh,38,6137.0,4409.0,1722.0,6131.0,1.0
2385,2384,2022-09-01,Other Territory,97,87.0,58.0,12.0,70.0,0.8
2386,2385,2022-10-01,Jammu And Kashmir,01,69494.0,54934.0,14319.0,69253.0,1.0
2387,2386,2022-10-01,Himachal Pradesh,02,44744.0,34504.0,8790.0,43294.0,0.97
2388,2387,2022-10-01,Punjab,03,170493.0,133468.0,26779.0,160247.0,0.94
2389,2388,2022-10-01,Chandigarh,04,16563.0,13600.0,2662.0,16262.0,0.98
2390,2389,2022-10-01,Uttarakhand,05,86459.0,62077.0,19244.0,81321.0,0.94
2391,2390,2022-10-01,Haryana,06,282622.0,216387.0,52629.0,269016.0,0.95
2392,2391,2022-10-01,Delhi,07,429452.0,331544.0,79251.0,410795.0,0.96
2393,2392,2022-10-01,Rajasthan,08,295677.0,228444.0,59317.0,287761.0,0.97
2394,2393,2022-10-01,Uttar Pradesh,09,899515.0,696377.0,167417.0,863794.0,0.96
2395,2394,2022-10-01,Bihar,10,287213.0,196786.0,56914.0,253700.0,0.88
2396,2395,2022-10-01,Sikkim,11,6315.0,3768.0,1610.0,5378.0,0.85
2397,2396,2022-10-01,Arunachal Pradesh,12,11345.0,5990.0,3100.0,9090.0,0.8
2398,2397,2022-10-01,Nagaland,13,6546.0,4240.0,1713.0,5953.0,0.91
2399,2398,2022-10-01,Manipur,14,9569.0,5108.0,3047.0,8155.0,0.85
2400,2399,2022-10-01,Mizoram,15,6545.0,3921.0,1379.0,5300.0,0.81
2401,2400,2022-10-01,Tripura,16,19543.0,14504.0,3526.0,18030.0,0.92
2402,2401,2022-10-01,Meghalaya,17,16538.0,9953.0,3439.0,13392.0,0.81
2403,2402,2022-10-01,Assam,18,124689.0,83564.0,33053.0,116617.0,0.94
2404,2403,2022-10-01,West Bengal,19,378725.0,297944.0,64700.0,362644.0,0.96
2405,2404,2022-10-01,Jharkhand,20,125793.0,96079.0,24489.0,120568.0,0.96
2406,2405,2022-10-01,Odisha,21,165324.0,119712.0,38344.0,158056.0,0.96
2407,2406,2022-10-01,Chhattisgarh,22,75434.0,50766.0,21268.0,72034.0,0.95
2408,2407,2022-10-01,Madhya Pradesh,23,199136.0,150613.0,44565.0,195178.0,0.98
2409,2408,2022-10-01,Gujarat,24,610453.0,516091.0,86542.0,602633.0,0.99
2410,2409,2022-10-01,Daman And Diu,25,,,,0.0,
2411,2410,2022-10-01,Dadra And Nagar Haveli,26,11790.0,8867.0,2447.0,11314.0,0.96
2412,2411,2022-10-01,Maharashtra,27,833041.0,605596.0,197245.0,802841.0,0.96
2413,2412,2022-10-01,Karnataka,29,675943.0,514707.0,128807.0,643514.0,0.95
2414,2413,2022-10-01,Goa,30,24904.0,15774.0,6076.0,21850.0,0.88
2415,2414,2022-10-01,Lakshadweep,31,186.0,125.0,52.0,177.0,0.95
2416,2415,2022-10-01,Kerala,32,282101.0,206198.0,62052.0,268250.0,0.95
2417,2416,2022-10-01,Tamil Nadu,33,904846.0,719755.0,151617.0,871372.0,0.96
2418,2417,2022-10-01,Puducherry,34,18585.0,13952.0,3781.0,17733.0,0.95
2419,2418,2022-10-01,Andaman And Nicobar Islands,35,3505.0,2170.0,1157.0,3327.0,0.95
2420,2419,2022-10-01,Telangana,36,358309.0,239340.0,79749.0,319089.0,0.89
2421,2420,2022-10-01,Andhra Pradesh,37,252706.0,191838.0,51450.0,243288.0,0.96
2422,2421,2022-10-01,Ladakh,38,2383.0,1541.0,831.0,2372.0,1.0
2423,2422,2022-10-01,Other Territory,97,80.0,55.0,9.0,64.0,0.8
2424,2423,2022-11-01,Jammu And Kashmir,01,70757.0,57506.0,12719.0,70225.0,0.99
2425,2424,2022-11-01,Himachal Pradesh,02,45303.0,36186.0,7620.0,43806.0,0.97
2426,2425,2022-11-01,Punjab,03,172338.0,139439.0,23208.0,162647.0,0.94
2427,2426,2022-11-01,Chandigarh,04,16674.0,14084.0,2212.0,16296.0,0.98
2428,2427,2022-11-01,Uttarakhand,05,87786.0,66101.0,16701.0,82802.0,0.94
2429,2428,2022-11-01,Haryana,06,285773.0,226955.0,46033.0,272988.0,0.96
2430,2429,2022-11-01,Delhi,07,434676.0,346099.0,70155.0,416254.0,0.96
2431,2430,2022-11-01,Rajasthan,08,303084.0,244508.0,51157.0,295665.0,0.98
2432,2431,2022-11-01,Uttar Pradesh,09,914748.0,734326.0,145227.0,879553.0,0.96
2433,2432,2022-11-01,Bihar,10,292666.0,207194.0,52062.0,259256.0,0.89
2434,2433,2022-11-01,Sikkim,11,6446.0,3994.0,1492.0,5486.0,0.85
2435,2434,2022-11-01,Arunachal Pradesh,12,11441.0,6248.0,2953.0,9201.0,0.8
2436,2435,2022-11-01,Nagaland,13,6648.0,4473.0,1537.0,6010.0,0.9
2437,2436,2022-11-01,Manipur,14,9502.0,5491.0,2771.0,8262.0,0.87
2438,2437,2022-11-01,Mizoram,15,6623.0,4123.0,1267.0,5390.0,0.81
2439,2438,2022-11-01,Tripura,16,19594.0,14994.0,3219.0,18213.0,0.93
2440,2439,2022-11-01,Meghalaya,17,16671.0,10197.0,3307.0,13504.0,0.81
2441,2440,2022-11-01,Assam,18,127177.0,88210.0,30252.0,118462.0,0.93
2442,2441,2022-11-01,West Bengal,19,382864.0,310470.0,57565.0,368035.0,0.96
2443,2442,2022-11-01,Jharkhand,20,126934.0,100460.0,21462.0,121922.0,0.96
2444,2443,2022-11-01,Odisha,21,168552.0,127492.0,34000.0,161492.0,0.96
2445,2444,2022-11-01,Chhattisgarh,22,76990.0,54599.0,18524.0,73123.0,0.95
2446,2445,2022-11-01,Madhya Pradesh,23,204506.0,161605.0,38101.0,199706.0,0.98
2447,2446,2022-11-01,Gujarat,24,617988.0,537926.0,70657.0,608583.0,0.98
2448,2447,2022-11-01,Daman And Diu,25,,,,0.0,
2449,2448,2022-11-01,Dadra And Nagar Haveli,26,11873.0,9312.0,2064.0,11376.0,0.96
2450,2449,2022-11-01,Maharashtra,27,845911.0,646809.0,168610.0,815419.0,0.96
2451,2450,2022-11-01,Karnataka,29,678429.0,538714.0,111003.0,649717.0,0.96
2452,2451,2022-11-01,Goa,30,25338.0,16225.0,6069.0,22294.0,0.88
2453,2452,2022-11-01,Lakshadweep,31,171.0,132.0,43.0,175.0,1.02
2454,2453,2022-11-01,Kerala,32,282756.0,215115.0,55312.0,270427.0,0.96
2455,2454,2022-11-01,Tamil Nadu,33,910192.0,744406.0,132872.0,877278.0,0.96
2456,2455,2022-11-01,Puducherry,34,18498.0,14356.0,3428.0,17784.0,0.96
2457,2456,2022-11-01,Andaman And Nicobar Islands,35,3511.0,2330.0,1027.0,3357.0,0.96
2458,2457,2022-11-01,Telangana,36,359722.0,252182.0,70612.0,322794.0,0.9
2459,2458,2022-11-01,Andhra Pradesh,37,254538.0,201213.0,44376.0,245589.0,0.96
2460,2459,2022-11-01,Ladakh,38,2468.0,1678.0,777.0,2455.0,0.99
2461,2460,2022-11-01,Other Territory,97,81.0,61.0,4.0,65.0,0.8
2462,2461,2022-12-01,Jammu And Kashmir,01,115882.0,94174.0,20366.0,114540.0,0.99
2463,2462,2022-12-01,Himachal Pradesh,02,100769.0,83582.0,14601.0,98183.0,0.97
2464,2463,2022-12-01,Punjab,03,350104.0,291494.0,43471.0,334965.0,0.96
2465,2464,2022-12-01,Chandigarh,04,28095.0,23765.0,3742.0,27507.0,0.98
2466,2465,2022-12-01,Uttarakhand,05,158597.0,123154.0,27793.0,150947.0,0.95
2467,2466,2022-12-01,Haryana,06,491220.0,402097.0,69718.0,471815.0,0.96
2468,2467,2022-12-01,Delhi,07,772632.0,631305.0,108659.0,739964.0,0.96
2469,2468,2022-12-01,Rajasthan,08,690105.0,567145.0,104812.0,671957.0,0.97
2470,2469,2022-12-01,Uttar Pradesh,09,1436617.0,1155422.0,217522.0,1372944.0,0.96
2471,2470,2022-12-01,Bihar,10,495564.0,363400.0,81676.0,445076.0,0.9
2472,2471,2022-12-01,Sikkim,11,9604.0,6476.0,2017.0,8493.0,0.88
2473,2472,2022-12-01,Arunachal Pradesh,12,14790.0,8485.0,3818.0,12303.0,0.83
2474,2473,2022-12-01,Nagaland,13,7880.0,5237.0,1959.0,7196.0,0.91
2475,2474,2022-12-01,Manipur,14,11767.0,7126.0,3109.0,10235.0,0.87
2476,2475,2022-12-01,Mizoram,15,7610.0,4969.0,1366.0,6335.0,0.83
2477,2476,2022-12-01,Tripura,16,26830.0,20966.0,4319.0,25285.0,0.94
2478,2477,2022-12-01,Meghalaya,17,28406.0,19544.0,5346.0,24890.0,0.88
2479,2478,2022-12-01,Assam,18,185152.0,132360.0,42812.0,175172.0,0.95
2480,2479,2022-12-01,West Bengal,19,653033.0,540561.0,87511.0,628072.0,0.96
2481,2480,2022-12-01,Jharkhand,20,175834.0,140756.0,27936.0,168692.0,0.96
2482,2481,2022-12-01,Odisha,21,288456.0,221373.0,55104.0,276477.0,0.96
2483,2482,2022-12-01,Chhattisgarh,22,135546.0,98417.0,32159.0,130576.0,0.96
2484,2483,2022-12-01,Madhya Pradesh,23,435626.0,344046.0,81944.0,425990.0,0.98
2485,2484,2022-12-01,Gujarat,24,1027609.0,892505.0,122137.0,1014642.0,0.99
2486,2485,2022-12-01,Daman And Diu,25,,,,0.0,
2487,2486,2022-12-01,Dadra And Nagar Haveli,26,14870.0,11717.0,2619.0,14336.0,0.96
2488,2487,2022-12-01,Maharashtra,27,1519147.0,1186626.0,286146.0,1472772.0,0.97
2489,2488,2022-12-01,Karnataka,29,865622.0,691741.0,139492.0,831233.0,0.96
2490,2489,2022-12-01,Goa,30,38074.0,26398.0,8348.0,34746.0,0.91
2491,2490,2022-12-01,Lakshadweep,31,218.0,171.0,48.0,219.0,1.0
2492,2491,2022-12-01,Kerala,32,343988.0,265481.0,66112.0,331593.0,0.96
2493,2492,2022-12-01,Tamil Nadu,33,1025826.0,827964.0,162568.0,990532.0,0.97
2494,2493,2022-12-01,Puducherry,34,20775.0,15945.0,4053.0,19998.0,0.96
2495,2494,2022-12-01,Andaman And Nicobar Islands,35,4405.0,2987.0,1262.0,4249.0,0.96
2496,2495,2022-12-01,Telangana,36,432157.0,308232.0,81896.0,390128.0,0.9
2497,2496,2022-12-01,Andhra Pradesh,37,310997.0,242012.0,56929.0,298941.0,0.96
2498,2497,2022-12-01,Ladakh,38,6357.0,4971.0,1374.0,6345.0,1.0
2499,2498,2022-12-01,Other Territory,97,87.0,65.0,5.0,70.0,0.8
2500,2499,2023-01-01,Jammu And Kashmir,01,70382.0,31540.0,37777.0,69317.0,0.98
2501,2500,2023-01-01,Himachal Pradesh,02,46153.0,28505.0,15120.0,43625.0,0.95
2502,2501,2023-01-01,Punjab,03,177002.0,132084.0,30128.0,162212.0,0.92
2503,2502,2023-01-01,Chandigarh,04,16929.0,13273.0,3071.0,16344.0,0.97
2504,2503,2023-01-01,Uttarakhand,05,90863.0,51241.0,32184.0,83425.0,0.92
2505,2504,2023-01-01,Haryana,06,292625.0,212910.0,62518.0,275428.0,0.94
2506,2505,2023-01-01,Delhi,07,448203.0,320079.0,98914.0,418993.0,0.93
2507,2506,2023-01-01,Rajasthan,08,311697.0,218018.0,76328.0,294346.0,0.94
2508,2507,2023-01-01,Uttar Pradesh,09,954168.0,507094.0,386134.0,893228.0,0.94
2509,2508,2023-01-01,Bihar,10,310298.0,101099.0,162117.0,263216.0,0.85
2510,2509,2023-01-01,Sikkim,11,6642.0,2488.0,3045.0,5533.0,0.83
2511,2510,2023-01-01,Arunachal Pradesh,12,11740.0,3145.0,6172.0,9317.0,0.79
2512,2511,2023-01-01,Nagaland,13,6715.0,2183.0,3849.0,6032.0,0.9
2513,2512,2023-01-01,Manipur,14,9805.0,2595.0,5737.0,8332.0,0.85
2514,2513,2023-01-01,Mizoram,15,6365.0,1410.0,3998.0,5408.0,0.85
2515,2514,2023-01-01,Tripura,16,19719.0,9655.0,8622.0,18277.0,0.93
2516,2515,2023-01-01,Meghalaya,17,16717.0,5030.0,8152.0,13182.0,0.79
2517,2516,2023-01-01,Assam,18,127611.0,52547.0,65713.0,118260.0,0.93
2518,2517,2023-01-01,West Bengal,19,393378.0,225791.0,145135.0,370926.0,0.94
2519,2518,2023-01-01,Jharkhand,20,130198.0,66138.0,57362.0,123500.0,0.95
2520,2519,2023-01-01,Odisha,21,173481.0,76970.0,85460.0,162430.0,0.94
2521,2520,2023-01-01,Chhattisgarh,22,78435.0,42324.0,30764.0,73088.0,0.93
2522,2521,2023-01-01,Madhya Pradesh,23,208760.0,120359.0,78915.0,199274.0,0.95
2523,2522,2023-01-01,Gujarat,24,625585.0,529529.0,81925.0,611454.0,0.98
2524,2523,2023-01-01,Daman And Diu,25,,,,0.0,
2525,2524,2023-01-01,Dadra And Nagar Haveli,26,11999.0,9397.0,2086.0,11483.0,0.96
2526,2525,2023-01-01,Maharashtra,27,864672.0,598861.0,218904.0,817765.0,0.95
2527,2526,2023-01-01,Karnataka,29,690116.0,423526.0,233859.0,657385.0,0.95
2528,2527,2023-01-01,Goa,30,25812.0,13968.0,8419.0,22387.0,0.87
2529,2528,2023-01-01,Lakshadweep,31,181.0,108.0,68.0,176.0,0.97
2530,2529,2023-01-01,Kerala,32,285285.0,179046.0,93820.0,272866.0,0.96
2531,2530,2023-01-01,Tamil Nadu,33,923071.0,582726.0,306380.0,889106.0,0.96
2532,2531,2023-01-01,Puducherry,34,18672.0,10557.0,7393.0,17950.0,0.96
2533,2532,2023-01-01,Andaman And Nicobar Islands,35,3534.0,1736.0,1649.0,3385.0,0.96
2534,2533,2023-01-01,Telangana,36,367733.0,181970.0,144846.0,326816.0,0.89
2535,2534,2023-01-01,Andhra Pradesh,37,259359.0,149842.0,98270.0,248112.0,0.96
2536,2535,2023-01-01,Ladakh,38,2401.0,960.0,1346.0,2306.0,0.96
2537,2536,2023-01-01,Other Territory,97,83.0,62.0,3.0,65.0,0.78
2538,2537,2023-02-01,Jammu And Kashmir,01,70494.0,56771.0,13715.0,70486.0,1.0
2539,2538,2023-02-01,Himachal Pradesh,02,44735.0,36965.0,7701.0,44666.0,1.0
2540,2539,2023-02-01,Punjab,03,166689.0,136357.0,28023.0,164380.0,0.99
2541,2540,2023-02-01,Chandigarh,04,16442.0,13922.0,2519.0,16441.0,1.0
2542,2541,2023-02-01,Uttarakhand,05,86219.0,67669.0,17389.0,85058.0,0.99
2543,2542,2023-02-01,Haryana,06,283148.0,233430.0,46593.0,280023.0,0.99
2544,2543,2023-02-01,Delhi,07,429555.0,353872.0,69865.0,423737.0,0.99
2545,2544,2023-02-01,Rajasthan,08,307540.0,252773.0,48683.0,301456.0,0.98
2546,2545,2023-02-01,Uttar Pradesh,09,922519.0,753044.0,156658.0,909702.0,0.99
2547,2546,2023-02-01,Bihar,10,280202.0,216907.0,54596.0,271503.0,0.97
2548,2547,2023-02-01,Sikkim,11,5628.0,4263.0,1373.0,5636.0,1.0
2549,2548,2023-02-01,Arunachal Pradesh,12,9242.0,6453.0,2962.0,9415.0,1.02
2550,2549,2023-02-01,Nagaland,13,6117.0,4458.0,1619.0,6077.0,0.99
2551,2550,2023-02-01,Manipur,14,8694.0,5682.0,2740.0,8422.0,0.97
2552,2551,2023-02-01,Mizoram,15,5683.0,4189.0,1260.0,5449.0,0.96
2553,2552,2023-02-01,Tripura,16,18241.0,14921.0,3357.0,18278.0,1.0
2554,2553,2023-02-01,Meghalaya,17,13719.0,10138.0,3138.0,13276.0,0.97
2555,2554,2023-02-01,Assam,18,122070.0,89591.0,30271.0,119862.0,0.98
2556,2555,2023-02-01,West Bengal,19,381893.0,318657.0,57313.0,375970.0,0.98
2557,2556,2023-02-01,Jharkhand,20,127545.0,102787.0,22471.0,125258.0,0.98
2558,2557,2023-02-01,Odisha,21,168414.0,130520.0,34781.0,165301.0,0.98
2559,2558,2023-02-01,Chhattisgarh,22,76166.0,55063.0,19112.0,74175.0,0.97
2560,2559,2023-02-01,Madhya Pradesh,23,206539.0,163321.0,40142.0,203463.0,0.99
2561,2560,2023-02-01,Gujarat,24,617039.0,546304.0,70968.0,617272.0,1.0
2562,2561,2023-02-01,Daman And Diu,25,,,,0.0,
2563,2562,2023-02-01,Dadra And Nagar Haveli,26,11707.0,9431.0,2094.0,11525.0,0.98
2564,2563,2023-02-01,Maharashtra,27,838532.0,669542.0,159812.0,829354.0,0.99
2565,2564,2023-02-01,Karnataka,29,673244.0,550019.0,113656.0,663675.0,0.99
2566,2565,2023-02-01,Goa,30,22633.0,17198.0,5432.0,22630.0,1.0
2567,2566,2023-02-01,Lakshadweep,31,184.0,131.0,52.0,183.0,0.99
2568,2567,2023-02-01,Kerala,32,276279.0,219953.0,54844.0,274797.0,0.99
2569,2568,2023-02-01,Tamil Nadu,33,907892.0,761687.0,134269.0,895956.0,0.99
2570,2569,2023-02-01,Puducherry,34,18422.0,14642.0,3421.0,18063.0,0.98
2571,2570,2023-02-01,Andaman And Nicobar Islands,35,3464.0,2407.0,1032.0,3439.0,0.99
2572,2571,2023-02-01,Telangana,36,337773.0,259602.0,70862.0,330464.0,0.98
2573,2572,2023-02-01,Andhra Pradesh,37,254394.0,203982.0,45934.0,249916.0,0.98
2574,2573,2023-02-01,Ladakh,38,2316.0,1767.0,609.0,2376.0,1.03
2575,2574,2023-02-01,Other Territory,97,79.0,62.0,5.0,67.0,0.85
2576,2575,2023-03-01,Jammu And Kashmir,01,117563.0,85276.0,31955.0,117231.0,1.0
2577,2576,2023-03-01,Himachal Pradesh,02,99991.0,79093.0,21365.0,100458.0,1.0
2578,2577,2023-03-01,Punjab,03,341156.0,270534.0,68943.0,339477.0,1.0
2579,2578,2023-03-01,Chandigarh,04,27637.0,22468.0,5254.0,27722.0,1.0
2580,2579,2023-03-01,Uttarakhand,05,155639.0,114687.0,39514.0,154201.0,0.99
2581,2580,2023-03-01,Haryana,06,485122.0,380863.0,100592.0,481455.0,0.99
2582,2581,2023-03-01,Delhi,07,753579.0,603202.0,145860.0,749062.0,0.99
2583,2582,2023-03-01,Rajasthan,08,689646.0,534020.0,151915.0,685935.0,0.99
2584,2583,2023-03-01,Uttar Pradesh,09,1428140.0,1085654.0,324565.0,1410219.0,0.99
2585,2584,2023-03-01,Bihar,10,473091.0,337326.0,123497.0,460823.0,0.97
2586,2585,2023-03-01,Sikkim,11,8802.0,6268.0,2547.0,8815.0,1.0
2587,2586,2023-03-01,Arunachal Pradesh,12,12544.0,7222.0,5430.0,12652.0,1.01
2588,2587,2023-03-01,Nagaland,13,7349.0,4846.0,2475.0,7321.0,1.0
2589,2588,2023-03-01,Manipur,14,11229.0,5986.0,4456.0,10442.0,0.93
2590,2589,2023-03-01,Mizoram,15,6688.0,4889.0,1555.0,6444.0,0.96
2591,2590,2023-03-01,Tripura,16,25358.0,18273.0,7180.0,25453.0,1.0
2592,2591,2023-03-01,Meghalaya,17,25779.0,18498.0,6381.0,24879.0,0.97
2593,2592,2023-03-01,Assam,18,180737.0,113403.0,64338.0,177741.0,0.98
2594,2593,2023-03-01,West Bengal,19,643514.0,505875.0,132453.0,638328.0,0.99
2595,2594,2023-03-01,Jharkhand,20,174166.0,130006.0,42094.0,172100.0,0.99
2596,2595,2023-03-01,Odisha,21,284492.0,204680.0,77349.0,282029.0,0.99
2597,2596,2023-03-01,Chhattisgarh,22,132970.0,83422.0,48970.0,132392.0,1.0
2598,2597,2023-03-01,Madhya Pradesh,23,435831.0,306532.0,127774.0,434306.0,1.0
2599,2598,2023-03-01,Gujarat,24,1025594.0,857040.0,170730.0,1027770.0,1.0
2600,2599,2023-03-01,Daman And Diu,25,,,,0.0,
2601,2600,2023-03-01,Dadra And Nagar Haveli,26,14459.0,11027.0,3404.0,14431.0,1.0
2602,2601,2023-03-01,Maharashtra,27,1502094.0,1106719.0,386019.0,1492738.0,0.99
2603,2602,2023-03-01,Karnataka,29,856336.0,643815.0,200940.0,844755.0,0.99
2604,2603,2023-03-01,Goa,30,35534.0,24640.0,10650.0,35290.0,0.99
2605,2604,2023-03-01,Lakshadweep,31,224.0,154.0,72.0,226.0,1.01
2606,2605,2023-03-01,Kerala,32,339189.0,241774.0,94323.0,336097.0,0.99
2607,2606,2023-03-01,Tamil Nadu,33,1023930.0,795715.0,213176.0,1008891.0,0.99
2608,2607,2023-03-01,Puducherry,34,20562.0,15388.0,4966.0,20354.0,0.99
2609,2608,2023-03-01,Andaman And Nicobar Islands,35,4361.0,2650.0,1658.0,4308.0,0.99
2610,2609,2023-03-01,Telangana,36,408499.0,287350.0,110984.0,398334.0,0.98
2611,2610,2023-03-01,Andhra Pradesh,37,309142.0,223894.0,79807.0,303701.0,0.98
2612,2611,2023-03-01,Ladakh,38,6380.0,4629.0,1902.0,6531.0,1.02
2613,2612,2023-03-01,Other Territory,97,86.0,70.0,5.0,75.0,0.87
2614,2613,2023-04-01,Jammu And Kashmir,01,70249.0,55211.0,15196.0,70407.0,1.0
2615,2614,2023-04-01,Himachal Pradesh,02,44514.0,36718.0,8200.0,44918.0,1.01
2616,2615,2023-04-01,Punjab,03,165970.0,141211.0,24029.0,165240.0,1.0
2617,2616,2023-04-01,Chandigarh,04,16508.0,14192.0,2384.0,16576.0,1.0
2618,2617,2023-04-01,Uttarakhand,05,85383.0,67159.0,17782.0,84941.0,0.99
2619,2618,2023-04-01,Haryana,06,284262.0,234795.0,47876.0,282671.0,0.99
2620,2619,2023-04-01,Delhi,07,430635.0,354767.0,71566.0,426333.0,0.99
2621,2620,2023-04-01,Rajasthan,08,302574.0,251018.0,51981.0,302999.0,1.0
2622,2621,2023-04-01,Uttar Pradesh,09,921236.0,752631.0,164265.0,916896.0,1.0
2623,2622,2023-04-01,Bihar,10,275195.0,207743.0,62006.0,269749.0,0.98
2624,2623,2023-04-01,Sikkim,11,5644.0,4293.0,1413.0,5706.0,1.01
2625,2624,2023-04-01,Arunachal Pradesh,12,9571.0,6134.0,3467.0,9601.0,1.0
2626,2625,2023-04-01,Nagaland,13,6159.0,4395.0,1746.0,6141.0,1.0
2627,2626,2023-04-01,Manipur,14,8800.0,2487.0,5832.0,8319.0,0.95
2628,2627,2023-04-01,Mizoram,15,5637.0,4232.0,1283.0,5515.0,0.98
2629,2628,2023-04-01,Tripura,16,18284.0,14822.0,3497.0,18319.0,1.0
2630,2629,2023-04-01,Meghalaya,17,13535.0,9900.0,3309.0,13209.0,0.98
2631,2630,2023-04-01,Assam,18,120482.0,86077.0,33356.0,119433.0,0.99
2632,2631,2023-04-01,West Bengal,19,382208.0,315442.0,63687.0,379129.0,0.99
2633,2632,2023-04-01,Jharkhand,20,127557.0,102140.0,24395.0,126535.0,0.99
2634,2633,2023-04-01,Odisha,21,166894.0,127127.0,38570.0,165697.0,0.99
2635,2634,2023-04-01,Chhattisgarh,22,74510.0,53380.0,20838.0,74218.0,1.0
2636,2635,2023-04-01,Madhya Pradesh,23,203718.0,157993.0,45252.0,203245.0,1.0
2637,2636,2023-04-01,Gujarat,24,620995.0,549172.0,73620.0,622792.0,1.0
2638,2637,2023-04-01,Daman And Diu,25,0.0,0.0,,0.0,
2639,2638,2023-04-01,Dadra And Nagar Haveli,26,11569.0,9463.0,2104.0,11567.0,1.0
2640,2639,2023-04-01,Maharashtra,27,836037.0,659178.0,173306.0,832484.0,1.0
2641,2640,2023-04-01,Karnataka,29,675549.0,536439.0,129634.0,666073.0,0.99
2642,2641,2023-04-01,Goa,30,22737.0,16834.0,5921.0,22755.0,1.0
2643,2642,2023-04-01,Lakshadweep,31,184.0,127.0,57.0,184.0,1.0
2644,2643,2023-04-01,Kerala,32,277722.0,217117.0,57823.0,274940.0,0.99
2645,2644,2023-04-01,Tamil Nadu,33,912114.0,761287.0,141888.0,903175.0,0.99
2646,2645,2023-04-01,Puducherry,34,18445.0,14555.0,3630.0,18185.0,0.99
2647,2646,2023-04-01,Andaman And Nicobar Islands,35,3455.0,2297.0,1129.0,3426.0,0.99
2648,2647,2023-04-01,Telangana,36,336228.0,256701.0,75623.0,332324.0,0.99
2649,2648,2023-04-01,Andhra Pradesh,37,255558.0,198994.0,51827.0,250821.0,0.98
2650,2649,2023-04-01,Ladakh,38,2214.0,1599.0,744.0,2343.0,1.06
2651,2650,2023-04-01,Other Territory,97,84.0,65.0,3.0,68.0,0.81
2652,2651,2023-05-01,Jammu And Kashmir,01,72254.0,57600.0,14384.0,71984.0,1.0
2653,2652,2023-05-01,Himachal Pradesh,02,46110.0,37682.0,8274.0,45956.0,1.0
2654,2653,2023-05-01,Punjab,03,170538.0,143825.0,24416.0,168241.0,0.99
2655,2654,2023-05-01,Chandigarh,04,16836.0,14405.0,2364.0,16769.0,1.0
2656,2655,2023-05-01,Uttarakhand,05,88261.0,68869.0,17835.0,86704.0,0.98
